,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_1,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_10,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_12,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_14,ensayo_20,ensayo_20,ensayo_20,ensayo_20,ensayo_30,ensayo_30,ensayo_30,ensayo_30,ensayo_42,ensayo_42,ensayo_42,ensayo_42,ensayo_44,ensayo_44,ensayo_44,ensayo_44,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_6,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_7,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_8,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9,ensayo_9
2018-01-14 15:00:00,4.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,15.0,11.0,2.0,9.0,4.0,16.0,3.0,6.0,20.0,22.0,15.0,77.0,9.0,8.0,18.0,5.0,28.0,27.0,34.0,51.0,36.0,12.0,70.0,29.0,53.0,6.0,51.0,5.0,16.0,24.0,8.0,10.0,67.0,67.0,21.0,65.5,78.0,60.0,63.0,39.0,52.0,56.0,39.0,48.0,60.0,25.0,46.0,31.0,62.0,44.0,86.0,66.0,55.0,72.0,73.0,0.2,0.1,0.1,0.4,0.4,0.1,0.4,0.4,1.2,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.3,0.5,0.4,0.6,0.3,0.6,4.0,2.0,17.0,2.0,1.0,3.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,15.0,6.0,9.0,1.0,14.0,1.0,2.0,3.0,2.0,3.0,16.0,12.0,52.0,6.0,6.0,13.0,3.0,19.0,18.0,25.0,42.0,28.0,8.0,48.0,20.0,38.0,4.0,31.0,3.0,12.0,19.0,5.0,6.0,14.0,3.0,4.0,9.0,7.0,10.0,4.0,3.0
2018-01-14 16:00:00,3.0,2.0,1.0,1.0,1.0,2.0,7.0,3.0,4.0,6.0,5.0,7.0,4.0,14.0,7.0,15.0,13.0,5.0,14.0,5.0,7.0,1.0,2.0,10.0,20.0,18.0,51.0,9.0,18.0,17.0,5.0,25.0,32.0,30.0,55.0,51.0,11.0,62.0,39.0,56.0,8.0,26.0,5.0,10.0,31.0,6.0,12.0,67.0,64.0,39.0,65.0,71.0,62.0,65.0,38.0,49.0,61.0,42.0,40.0,63.0,32.0,40.0,36.0,64.0,61.0,86.0,73.0,52.0,72.0,74.0,0.1,0.1,0.1,1.0,0.4,0.1,0.5,0.5,1.2,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.3,0.5,0.5,0.6,0.3,0.6,3.0,3.0,10.0,1.0,2.0,3.0,1.0,5.0,7.0,4.0,9.0,9.0,2.0,13.0,6.0,10.0,1.0,6.0,1.0,2.0,4.0,1.0,3.0,15.0,14.0,37.0,7.0,15.0,12.0,3.0,17.0,22.0,24.0,42.0,38.0,8.0,42.0,30.0,40.0,6.0,17.0,3.0,8.0,25.0,4.0,8.0,12.0,8.0,5.0,11.0,10.0,12.0,8.0,7.0
2018-01-14 17:00:00,3.0,2.0,1.0,1.0,2.0,2.0,8.0,4.0,7.0,6.0,2.0,8.0,14.0,13.0,9.0,14.0,10.0,7.0,15.0,3.0,3.0,1.0,9.0,10.0,21.0,20.0,41.0,11.0,30.0,14.0,5.0,38.0,35.0,30.0,68.0,45.0,13.0,58.0,39.0,46.0,7.0,35.0,7.0,11.0,59.0,6.0,19.0,64.0,59.0,48.0,60.0,56.0,65.0,63.0,36.0,55.0,62.0,33.0,44.0,63.0,37.0,39.0,37.0,64.0,56.0,81.0,68.0,29.0,67.0,64.0,0.1,0.1,0.1,0.9,0.5,0.1,0.5,0.5,1.3,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.5,0.6,0.3,0.6,4.0,2.0,4.0,1.0,3.0,1.0,1.0,9.0,7.0,3.0,10.0,5.0,2.0,11.0,4.0,5.0,1.0,7.0,1.0,1.0,9.0,1.0,3.0,16.0,16.0,35.0,9.0,26.0,12.0,3.0,25.0,24.0,25.0,53.0,37.0,10.0,42.0,33.0,38.0,5.0,24.0,5.0,9.0,46.0,4.0,14.0,13.0,3.0,3.0,8.0,1.0,14.0,13.0,8.0
2018-01-14 18:00:00,3.0,2.0,1.0,1.0,2.0,3.0,7.0,8.0,14.0,6.0,5.0,8.0,7.0,12.0,8.0,19.0,18.0,10.0,14.0,11.0,13.0,3.0,9.0,9.0,51.0,37.0,78.0,18.0,60.0,21.0,6.0,60.0,81.0,69.0,99.0,65.0,33.0,203.0,65.0,54.0,5.0,63.0,9.0,29.0,132.0,7.0,36.0,37.0,43.0,18.0,53.5,28.0,53.0,63.0,26.0,21.0,35.0,20.0,29.0,35.0,5.0,24.0,19.0,66.0,35.5,77.0,47.0,1.0,64.0,48.0,0.1,0.1,0.1,1.1,0.5,0.1,0.6,0.7,1.3,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.6,0.6,0.3,0.6,7.0,3.0,8.0,2.0,9.0,1.0,1.0,13.0,19.0,12.0,18.0,7.0,7.0,78.0,7.0,4.0,1.0,15.0,1.0,2.0,39.0,1.0,5.0,41.0,32.0,66.0,15.0,47.0,19.0,4.0,41.0,53.0,52.0,72.0,54.0,23.0,83.0,54.0,48.0,3.0,40.0,7.0,27.0,73.0,5.0,29.0,8.0,4.0,5.0,10.0,5.0,26.0,10.0,11.0
2018-01-14 19:00:00,3.0,1.0,1.0,1.0,2.0,3.0,20.0,9.0,33.0,11.0,3.0,10.0,9.0,19.0,10.0,22.0,43.0,7.0,18.0,16.0,29.0,6.0,13.0,55.0,166.0,52.0,100.0,38.0,141.0,39.0,6.0,107.0,138.0,144.0,149.0,101.0,77.0,262.0,79.0,113.0,4.0,156.0,8.0,70.0,88.0,6.0,29.0,2.0,31.0,7.0,37.0,12.0,24.0,66.0,15.0,5.0,3.0,5.0,7.0,6.0,1.0,14.0,7.0,63.0,5.5,78.0,14.0,3.0,69.0,45.0,0.3,0.1,0.1,1.9,0.6,0.1,0.8,0.9,1.3,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.6,0.5,0.7,0.7,0.3,0.6,61.0,6.0,18.0,6.0,48.0,3.0,1.0,32.0,48.0,39.0,37.0,16.0,24.0,114.0,10.0,28.0,1.0,52.0,1.0,8.0,17.0,1.0,4.0,73.0,42.0,72.0,29.0,68.0,35.0,4.0,58.0,66.0,84.0,93.0,76.0,40.0,88.0,64.0,70.0,2.0,77.0,6.0,58.0,63.0,4.0,23.0,12.0,21.0,2.0,19.0,6.0,25.0,8.0,14.0
2018-01-14 20:00:00,3.0,2.0,1.0,2.0,1.0,2.0,27.0,14.0,45.0,22.0,5.0,21.0,18.0,24.0,12.0,17.0,51.0,9.0,19.0,15.0,54.0,17.0,15.0,5.0,216.0,59.0,98.0,34.0,151.0,74.0,4.0,85.0,138.0,127.0,211.0,127.0,54.0,342.0,78.0,120.0,4.0,178.0,10.0,78.0,87.0,6.0,36.0,2.0,28.0,6.0,36.5,10.0,7.0,78.0,14.0,3.0,3.0,4.0,5.0,9.0,1.0,14.0,7.0,63.0,1.5,74.0,9.0,4.0,69.0,41.0,0.6,0.1,0.1,1.8,0.9,0.1,1.0,1.0,1.3,1.2,0.9,1.2,0.1,0.1,0.1,0.1,0.7,0.5,0.7,0.7,0.3,0.6,93.0,6.0,18.0,7.0,53.0,17.0,1.0,19.0,49.0,31.0,71.0,31.0,15.0,160.0,11.0,32.0,1.0,65.0,1.0,13.0,14.0,1.0,6.0,73.0,50.0,70.0,23.0,69.0,47.0,2.0,56.0,64.0,79.0,102.0,79.0,31.0,96.0,61.0,72.0,2.0,78.0,8.0,59.0,66.0,4.0,27.0,16.0,22.0,2.0,31.0,3.0,15.0,5.0,14.0
2018-01-14 21:00:00,4.0,1.0,1.0,1.0,2.0,3.0,29.0,6.0,34.0,18.0,3.0,25.0,6.0,31.0,18.0,15.0,46.0,13.0,16.0,12.0,48.0,13.0,13.0,2.0,239.0,44.0,100.0,22.0,125.0,94.0,4.0,51.0,179.0,83.0,187.0,222.0,38.0,295.0,89.0,111.0,4.0,144.0,9.0,45.0,101.0,6.0,24.0,2.0,29.0,7.0,42.0,9.0,1.0,82.0,18.0,3.0,10.0,4.0,3.0,17.0,1.0,8.0,9.0,61.0,1.5,77.0,24.0,1.0,60.0,45.0,0.4,0.1,0.1,2.0,0.6,0.1,0.9,1.1,1.3,1.2,1.0,1.3,0.1,0.1,0.1,0.1,0.8,0.5,0.6,0.7,0.4,0.6,106.0,3.0,21.0,3.0,42.0,31.0,1.0,6.0,75.0,10.0,59.0,84.0,9.0,133.0,18.0,29.0,1.0,45.0,1.0,4.0,20.0,1.0,4.0,77.0,39.0,69.0,17.0,61.0,48.0,2.0,41.0,64.0,68.0,97.0,93.0,25.0,91.0,62.0,68.0,2.0,75.0,7.0,39.0,70.0,4.0,18.0,10.0,17.0,2.0,36.0,21.0,15.0,8.0,12.0
2018-01-14 22:00:00,3.0,2.0,1.0,1.0,1.0,2.0,31.0,8.0,41.0,20.0,2.0,22.0,11.0,25.0,24.0,14.0,42.0,15.0,12.0,2.0,32.0,14.0,11.0,41.0,158.0,27.0,57.0,23.0,132.0,55.0,4.0,46.0,176.0,112.0,125.0,199.0,48.0,226.0,102.0,62.0,5.0,108.0,8.0,57.0,96.0,5.0,13.0,6.0,44.0,20.0,41.5,10.0,7.0,83.0,21.0,2.0,6.0,3.0,3.0,10.0,1.0,6.0,16.0,58.0,3.0,78.0,12.0,1.0,68.0,53.0,0.3,0.1,0.1,1.5,0.6,0.1,0.8,0.9,1.3,1.2,1.1,1.2,0.1,0.1,0.1,0.1,0.7,0.5,0.6,0.6,0.3,0.6,62.0,2.0,5.0,3.0,50.0,10.0,1.0,7.0,79.0,28.0,28.0,74.0,11.0,94.0,24.0,6.0,1.0,26.0,1.0,6.0,18.0,1.0,2.0,63.0,24.0,50.0,18.0,55.0,40.0,2.0,35.0,55.0,69.0,83.0,86.0,33.0,83.0,66.0,54.0,3.0,68.0,6.0,47.0,69.0,3.0,9.0,8.0,16.0,3.0,41.0,17.0,14.0,5.0,10.0
2018-01-14 23:00:00,3.0,2.0,1.0,1.0,2.0,2.0,30.0,3.0,38.0,16.0,4.0,19.0,14.0,19.0,19.0,24.0,28.0,11.0,11.0,2.0,25.0,12.0,16.0,1.0,82.0,25.0,53.0,17.0,152.0,41.0,5.0,45.0,120.0,79.0,107.0,117.0,45.0,127.0,56.0,63.0,5.0,94.0,6.0,29.0,113.0,5.0,9.0,5.0,43.0,17.0,50.0,9.0,7.0,81.0,25.0,2.0,4.0,4.0,2.0,8.0,1.0,16.0,14.0,57.0,2.0,84.0,20.0,2.0,69.0,55.0,0.1,0.1,0.1,1.4,0.5,0.1,0.7,0.9,1.3,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.5,0.4,0.6,0.6,0.3,0.6,17.0,1.0,3.0,3.0,66.0,6.0,1.0,8.0,46.0,13.0,19.0,30.0,11.0,39.0,5.0,7.0,1.0,21.0,1.0,3.0,28.0,1.0,2.0,56.0,23.0,48.0,12.0,50.0,32.0,3.0,32.0,50.0,59.0,78.0,71.0,28.0,68.0,49.0,53.0,3.0,63.0,4.0,24.0,70.0,3.0,6.0,12.0,8.0,3.0,37.0,20.0,11.0,3.0,6.0
2018-01-15 00:00:00,2.0,2.0,1.0,1.0,1.0,2.0,16.0,12.0,36.0,18.0,3.0,18.0,9.0,17.0,15.0,21.0,24.0,8.0,12.0,2.0,21.0,4.0,14.0,10.0,61.0,36.0,40.0,8.0,136.0,47.0,5.0,31.0,91.0,87.0,78.0,100.0,26.0,96.0,47.0,43.0,4.0,46.0,4.0,33.0,85.0,5.0,9.0,7.0,30.0,25.0,56.5,8.0,4.0,81.0,25.0,4.0,3.0,9.0,2.0,12.0,1.0,13.0,21.0,60.0,11.5,85.0,14.0,1.0,67.0,52.0,0.3,0.1,0.1,1.2,0.5,0.1,0.7,0.8,1.3,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.5,0.6,0.3,0.6,11.0,2.0,2.0,1.0,61.0,9.0,1.0,4.0,30.0,18.0,9.0,22.0,3.0,26.0,3.0,2.0,1.0,6.0,1.0,4.0,15.0,1.0,2.0,44.0,33.0,37.0,6.0,42.0,34.0,3.0,24.0,45.0,60.0,65.0,66.0,22.0,56.0,42.0,40.0,2.0,36.0,2.0,28.0,62.0,3.0,6.0,12.0,4.0,3.0,36.0,13.0,9.0,5.0,6.0
2018-01-15 01:00:00,2.0,2.0,1.0,1.0,1.0,2.0,15.0,6.0,25.0,14.0,1.0,19.0,13.0,17.0,12.0,12.0,18.0,7.0,11.0,6.0,23.0,2.0,20.0,7.0,57.0,47.0,42.0,8.0,86.0,39.0,4.0,25.0,67.0,90.0,60.0,87.0,16.0,91.0,31.0,43.0,4.0,41.0,4.0,28.0,78.0,6.0,9.0,6.0,11.0,27.0,61.0,8.0,6.0,80.0,31.0,2.0,1.0,20.0,3.0,21.0,1.0,24.0,21.0,56.0,13.0,83.0,21.0,1.0,59.0,50.0,3.7,0.1,0.1,1.1,0.5,0.1,0.6,0.6,1.3,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.5,0.5,0.3,0.6,11.0,3.0,2.0,1.0,34.0,5.0,1.0,3.0,18.0,20.0,4.0,15.0,1.0,23.0,1.0,2.0,1.0,4.0,1.0,4.0,14.0,1.0,1.0,40.0,43.0,39.0,6.0,34.0,32.0,2.0,20.0,40.0,60.0,54.0,64.0,14.0,55.0,29.0,40.0,2.0,36.0,2.0,23.0,56.0,4.0,7.0,11.0,3.0,4.0,25.0,14.0,10.0,7.0,8.0
2018-01-15 02:00:00,2.0,2.0,1.0,1.0,1.0,1.0,7.0,11.0,16.0,17.0,3.0,17.0,8.0,17.0,9.0,5.0,10.0,6.0,10.0,7.0,20.0,8.0,20.0,36.0,42.0,55.0,38.0,6.0,31.0,22.0,4.0,23.0,62.0,103.0,57.0,69.0,16.0,45.0,27.0,66.0,4.0,39.0,4.0,18.0,86.0,6.0,8.0,6.0,10.0,27.0,64.5,10.0,11.0,82.0,34.0,3.0,1.0,22.0,6.0,27.0,8.0,23.0,7.0,55.0,10.0,81.0,23.0,1.0,50.0,53.0,4.0,0.1,0.1,0.9,0.6,0.1,0.6,0.5,1.4,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.4,0.5,0.6,0.6,0.3,0.6,6.0,7.0,1.0,1.0,5.0,2.0,1.0,3.0,18.0,29.0,4.0,8.0,2.0,5.0,1.0,14.0,1.0,3.0,1.0,1.0,25.0,1.0,1.0,33.0,45.0,36.0,4.0,24.0,19.0,2.0,19.0,35.0,59.0,50.0,57.0,14.0,37.0,25.0,45.0,2.0,34.0,2.0,16.0,48.0,4.0,6.0,12.0,1.0,9.0,13.0,13.0,17.0,7.0,10.0
2018-01-15 03:00:00,2.0,2.0,1.0,1.0,1.0,2.0,13.0,14.0,16.0,16.0,3.0,14.0,12.0,15.0,11.0,5.0,10.0,9.0,22.0,8.0,20.0,10.0,14.0,23.0,48.0,45.0,40.0,6.0,26.0,21.0,4.0,17.0,61.0,67.0,49.0,69.0,11.0,48.0,27.0,58.0,4.0,31.0,4.0,28.0,81.0,8.0,9.0,3.0,19.0,20.0,62.0,10.0,12.0,83.0,42.0,1.0,2.0,26.0,4.0,34.0,7.0,18.0,7.0,56.0,10.5,79.0,15.0,1.0,46.0,52.0,4.8,0.1,0.1,1.0,0.6,0.1,0.6,0.5,1.4,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.6,0.3,0.6,10.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,17.0,12.0,3.0,8.0,1.0,7.0,1.0,13.0,1.0,3.0,1.0,3.0,24.0,1.0,1.0,33.0,35.0,38.0,4.0,19.0,19.0,2.0,14.0,35.0,50.0,45.0,57.0,9.0,38.0,24.0,38.0,2.0,27.0,2.0,23.0,44.0,6.0,7.0,6.0,1.0,2.0,16.0,8.0,20.0,8.0,5.0
2018-01-15 04:00:00,2.0,2.0,1.0,1.0,1.0,2.0,11.0,12.0,14.0,12.0,5.0,9.0,15.0,12.0,13.0,4.0,13.0,13.0,20.0,5.0,16.0,10.0,20.0,24.0,66.0,48.0,58.0,5.0,24.0,20.0,4.0,19.0,39.0,64.0,52.0,75.0,14.0,56.0,29.0,68.0,4.0,45.0,4.0,49.0,70.0,6.0,6.0,2.0,16.0,9.0,66.0,11.0,17.0,82.0,39.0,19.0,1.0,24.0,2.0,33.0,2.0,14.0,7.0,53.0,3.0,83.0,6.0,1.0,39.0,57.0,5.3,0.1,0.1,1.0,0.7,0.1,0.6,0.5,1.5,1.2,1.0,1.2,0.2,0.1,0.1,0.1,0.4,0.5,0.4,0.7,0.3,0.6,21.0,6.0,6.0,1.0,5.0,2.0,1.0,1.0,9.0,14.0,3.0,14.0,2.0,10.0,1.0,22.0,1.0,8.0,1.0,10.0,21.0,1.0,1.0,34.0,40.0,50.0,3.0,17.0,17.0,2.0,17.0,26.0,43.0,47.0,54.0,11.0,41.0,27.0,34.0,2.0,34.0,2.0,33.0,38.0,4.0,4.0,9.0,6.0,5.0,15.0,13.0,19.0,8.0,4.0
2018-01-15 05:00:00,2.0,2.0,1.0,1.0,1.0,3.0,11.0,18.0,10.0,11.0,5.0,5.0,22.0,12.0,13.0,3.0,16.0,9.0,19.0,10.0,20.0,4.0,13.0,21.0,97.0,65.0,63.0,6.0,35.0,28.0,4.0,35.0,51.0,107.0,67.0,99.0,12.0,78.0,39.0,68.0,4.0,52.0,4.0,25.0,72.0,6.0,7.0,3.0,6.0,3.0,66.5,8.0,9.0,85.0,28.0,12.0,1.0,14.0,2.0,39.0,1.0,12.0,7.0,52.0,3.0,82.0,11.0,1.0,29.0,55.0,6.6,0.1,0.1,1.2,2.0,0.1,1.3,0.5,1.5,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.4,0.6,0.3,0.6,37.0,12.0,9.0,1.0,8.0,4.0,1.0,4.0,11.0,41.0,7.0,32.0,1.0,22.0,3.0,20.0,1.0,11.0,1.0,1.0,23.0,1.0,1.0,40.0,46.0,49.0,4.0,22.0,22.0,2.0,28.0,35.0,45.0,57.0,59.0,10.0,44.0,35.0,38.0,2.0,36.0,2.0,23.0,36.0,4.0,5.0,11.0,4.0,3.0,8.0,14.0,16.0,7.0,6.0
2018-01-15 06:00:00,3.0,1.0,1.0,2.0,2.0,2.0,9.0,13.0,13.0,13.0,2.0,7.0,17.0,17.0,13.0,2.0,22.0,9.0,20.0,6.0,19.0,2.0,16.0,9.0,118.0,71.0,69.0,17.0,60.0,38.0,4.0,93.0,97.0,236.0,117.0,115.0,34.0,157.0,48.0,90.0,4.0,122.0,4.0,53.0,108.0,6.0,10.0,3.0,8.0,4.0,42.5,7.0,6.0,86.0,14.0,2.0,1.0,8.0,2.0,19.0,1.0,12.0,8.0,58.0,1.0,80.0,3.0,2.0,27.0,49.0,4.4,0.1,0.1,1.4,0.8,0.1,0.7,0.5,1.4,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.6,0.7,0.3,0.6,48.0,12.0,11.0,2.0,21.0,10.0,1.0,26.0,30.0,117.0,31.0,41.0,5.0,68.0,6.0,28.0,1.0,54.0,1.0,12.0,43.0,1.0,1.0,44.0,52.0,52.0,14.0,28.0,22.0,2.0,53.0,50.0,58.0,70.0,52.0,27.0,53.0,38.0,47.0,2.0,39.0,2.0,34.0,42.0,4.0,8.0,11.0,4.0,6.0,9.0,9.0,14.0,7.0,6.0
2018-01-15 07:00:00,4.0,2.0,1.0,2.0,1.0,2.0,12.0,14.0,19.0,14.0,6.0,9.0,35.0,24.0,16.0,2.0,32.0,5.0,21.0,5.0,31.0,3.0,24.0,14.0,261.0,344.0,162.0,45.0,87.0,124.0,4.0,186.0,240.0,520.0,225.0,16.0,88.0,339.0,160.0,167.0,4.0,261.0,5.0,238.0,204.0,6.0,33.0,1.0,4.0,2.0,13.5,7.0,1.0,86.0,7.0,1.0,1.0,5.0,2.0,4.0,1.0,3.0,7.0,57.0,1.0,79.0,3.0,1.0,23.0,42.0,2.4,0.1,0.1,2.5,0.6,0.1,0.9,1.1,1.4,1.2,1.0,1.3,0.1,0.1,0.1,0.2,0.7,0.5,0.9,0.8,0.3,0.6,132.0,165.0,60.0,7.0,38.0,52.0,1.0,73.0,114.0,285.0,91.0,0.1,29.0,176.0,59.0,75.0,1.0,134.0,1.0,120.0,100.0,1.0,9.0,59.0,91.0,70.0,35.0,28.0,44.0,2.0,75.0,65.0,84.0,86.0,70.0,44.0,70.0,70.0,52.0,2.0,56.0,3.0,54.0,52.0,4.0,19.0,9.0,18.0,3.0,10.0,14.0,15.0,8.0,5.0
2018-01-15 08:00:00,6.0,1.0,2.0,2.0,1.0,2.0,20.0,24.0,21.0,27.0,2.0,12.0,47.0,33.0,23.0,2.0,39.0,12.0,24.0,10.0,49.0,6.0,36.0,2.0,592.0,495.0,484.0,127.0,139.0,167.0,4.0,142.0,528.0,756.0,313.0,452.0,148.0,502.0,304.0,206.0,4.0,457.0,9.0,379.0,357.0,8.0,44.0,3.0,2.0,1.0,4.0,7.0,1.0,83.0,9.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,7.0,63.0,1.0,76.0,3.0,1.0,21.0,39.0,7.2,0.1,0.1,4.2,2.2,0.1,1.9,1.5,1.6,1.2,1.0,1.4,0.2,0.1,0.1,0.2,1.2,0.4,0.7,0.7,0.3,0.6,326.0,248.0,244.0,45.0,71.0,77.0,1.0,46.0,277.0,416.0,143.0,240.0,66.0,267.0,135.0,104.0,1.0,247.0,2.0,205.0,186.0,1.0,11.0,93.0,114.0,110.0,58.0,30.0,49.0,2.0,74.0,103.0,118.0,94.0,85.0,47.0,92.0,96.0,47.0,2.0,79.0,5.0,65.0,72.0,6.0,28.0,20.0,24.0,3.0,22.0,21.0,19.0,8.0,8.0
2018-01-15 09:00:00,6.0,1.0,2.0,3.0,1.0,2.0,47.0,48.0,26.0,29.0,3.0,15.0,64.0,38.0,35.0,6.0,51.0,23.0,31.0,1.0,68.0,9.0,48.0,1.0,537.0,676.0,222.0,111.0,78.0,224.0,4.0,97.0,523.0,835.0,297.0,721.0,171.0,532.0,411.0,300.0,4.0,666.0,27.0,48.0,504.0,10.0,91.0,3.0,3.0,3.0,9.5,9.0,2.0,75.0,16.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,8.0,64.0,1.0,58.0,48.0,1.0,12.0,33.0,8.2,0.1,0.1,4.3,2.1,0.1,1.9,1.7,1.6,1.2,1.0,1.4,0.3,0.1,0.1,0.2,1.0,0.5,0.6,1.0,0.3,0.6,288.0,355.0,95.0,38.0,35.0,109.0,1.0,24.0,280.0,454.0,135.0,389.0,81.0,275.0,197.0,156.0,1.0,364.0,5.0,2.0,270.0,1.0,31.0,95.0,132.0,76.0,53.0,25.0,56.0,2.0,60.0,94.0,139.0,90.0,124.0,47.0,111.0,108.0,62.0,2.0,107.0,20.0,2.0,90.0,8.0,44.0,22.0,21.0,4.0,27.0,31.0,18.0,9.0,12.0
2018-01-15 10:00:00,7.0,1.0,1.0,4.0,1.0,2.0,54.0,51.0,24.0,44.0,7.0,14.0,72.0,43.0,45.0,23.0,42.0,21.0,40.0,2.0,58.0,15.0,47.0,1.0,338.0,399.0,106.0,113.0,24.0,205.0,6.0,71.0,317.0,522.0,343.0,554.0,68.0,372.0,207.0,357.0,5.0,359.0,39.0,416.0,224.0,15.0,40.0,6.0,6.0,16.0,18.5,10.0,6.0,77.0,29.0,3.0,2.0,8.0,4.0,23.0,2.0,11.0,11.0,61.0,6.0,61.0,416.0,2.0,19.0,45.0,8.5,0.1,0.1,5.3,1.8,0.1,1.8,2.8,1.6,1.2,1.0,1.3,0.2,0.1,0.1,0.2,0.8,0.5,0.6,1.0,0.3,0.6,170.0,194.0,33.0,41.0,6.0,99.0,1.0,18.0,150.0,273.0,161.0,286.0,23.0,176.0,90.0,180.0,1.0,182.0,10.0,210.0,101.0,4.0,10.0,78.0,102.0,56.0,50.0,6.0,53.0,4.0,44.0,87.0,104.0,96.0,115.0,34.0,103.0,69.0,82.0,3.0,79.0,23.0,94.0,69.0,8.0,25.0,14.0,14.0,5.0,31.0,50.0,14.0,2.0,11.0
2018-01-15 11:00:00,10.0,1.0,1.0,3.0,2.0,2.0,53.0,35.0,33.0,24.0,7.0,16.0,43.0,34.0,38.0,45.0,28.0,13.0,37.0,1.0,53.0,13.0,34.0,49.0,129.0,215.0,125.0,67.0,130.0,71.0,5.0,43.0,118.0,278.0,99.0,209.0,49.0,195.0,69.0,168.0,5.0,438.0,6.0,271.0,66.0,10.0,23.0,22.0,15.0,18.0,32.0,13.0,25.0,72.0,40.0,30.0,6.0,31.0,14.0,36.0,12.0,33.0,25.0,61.0,3.0,82.0,5.0,27.0,33.0,51.0,4.2,0.1,30.0,5.3,1.3,0.1,0.9,1.3,1.4,1.2,1.0,1.2,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.8,0.3,0.6,51.0,93.0,40.0,20.0,58.0,25.0,1.0,10.0,44.0,128.0,32.0,89.0,15.0,81.0,18.0,70.0,1.0,227.0,1.0,126.0,22.0,2.0,6.0,50.0,73.0,64.0,37.0,42.0,32.0,3.0,28.0,51.0,82.0,50.0,74.0,27.0,72.0,42.0,61.0,3.0,90.0,3.0,78.0,33.0,7.0,14.0,8.0,13.0,6.0,30.0,31.0,8.0,7.0,2.0
